,SK_ID_CURR
11913,186682
11914,186683
11915,186695
11916,186696
11917,186704
11918,186709
11919,186714
11920,186723
11921,186726
11922,186728
11923,186729
11924,186731
11925,186737
11926,186742
11927,186743
11928,186745
11929,186747
11930,186750
11931,186769
11932,186771
11933,186787
11934,186796
11935,186802
11936,186811
11937,186812
11938,186815
11939,186840
11940,186842
11941,186853
11942,186859
11943,186878
11944,186885
11945,186890
11946,186906
11947,186916
11948,186927
11949,186928
11950,186931
11951,186934
11952,186938
11953,186943
11954,186944
11955,186945
11956,186947
11957,186952
11958,186953
11959,186960
11960,186962
11961,186991
11962,187001
11963,187017
11964,187019
11965,187024
11966,187035
11967,187037
11968,187056
11969,187057
11970,187058
11971,187065
11972,187066
11973,187069
11974,187070
11975,187074
11976,187085
11977,187087
11978,187100
11979,187117
11980,187158
11981,187159
11982,187162
11983,187164
11984,187167
11985,187168
11986,187171
11987,187184
11988,187194
11989,187208
11990,187211
11991,187220
11992,187224
11993,187242
11994,187259
11995,187260
11996,187267
11997,187280
11998,187287
11999,187291
12000,187296
12001,187301
12002,187315
12003,187319
12004,187326
12005,187328
12006,187329
12007,187330
12008,187335
12009,187339
12010,187340
12011,187353
12012,187356
12013,187367
12014,187383
12015,187388
12016,187401
12017,187415
12018,187422
12019,187439
12020,187440
12021,187442
12022,187447
12023,187448
12024,187451
12025,187468
12026,187475
12027,187477
12028,187480
12029,187498
12030,187499
12031,187516
12032,187524
12033,187534
12034,187552
12035,187577
12036,187584
12037,187585
12038,187603
12039,187608
12040,187625
12041,187637
12042,187639
12043,187641
12044,187652
12045,187684
12046,187689
12047,187698
12048,187708
12049,187716
12050,187717
12051,187719
12052,187720
12053,187743
12054,187749
12055,187762
12056,187763
12057,187772
12058,187786
12059,187787
12060,187809
12061,187826
12062,187828
12063,187829
12064,187833
12065,187847
12066,187852
12067,187862
12068,187867
12069,187868
12070,187870
12071,187871
12072,187879
12073,187894
12074,187895
12075,187899
12076,187903
12077,187915
12078,187919
12079,187941
12080,187942
12081,187944
12082,187947
12083,187949
12084,187950
12085,187952
12086,187964
12087,187967
12088,187977
12089,187983
12090,187987
12091,187988
12092,187990
12093,187991
12094,187998
12095,188014
12096,188017
12097,188021
12098,188032
12099,188039
12100,188040
12101,188044
12102,188045
12103,188054
12104,188069
12105,188070
12106,188081
12107,188092
12108,188106
12109,188108
12110,188117
12111,188120
12112,188130
12113,188133
12114,188136
12115,188151
12116,188153
12117,188158
12118,188171
12119,188175
12120,188192
12121,188194
12122,188198
12123,188199
12124,188228
12125,188232
12126,188233
12127,188234
12128,188245
12129,188248
12130,188254
12131,188261
12132,188262
12133,188267
12134,188276
12135,188281
12136,188282
12137,188295
12138,188309
12139,188313
12140,188324
12141,188327
12142,188328
12143,188329
12144,188336
12145,188337
12146,188350
12147,188389
12148,188399
12149,188413
12150,188415
12151,188421
12152,188438
12153,188449
12154,188466
12155,188470
12156,188486
12157,188492
12158,188507
12159,188511
12160,188521
12161,188540
12162,188542
12163,188551
12164,188557
12165,188558
12166,188561
12167,188563
12168,188565
12169,188577
12170,188586
12171,188591
12172,188594
12173,188614
12174,188622
12175,188626
12176,188632
12177,188635
12178,188639
12179,188645
12180,188646
12181,188647
12182,188653
12183,188659
12184,188677
12185,188694
12186,188695
12187,188696
12188,188707
12189,188714
12190,188715
12191,188722
12192,188724
12193,188729
12194,188734
12195,188739
12196,188746
12197,188747
12198,188768
12199,188770
12200,188772
12201,188787
12202,188792
12203,188793
12204,188808
12205,188828
12206,188848
12207,188851
12208,188856
12209,188862
12210,188875
12211,188876
12212,188878
12213,188880
12214,188890
12215,188900
12216,188914
12217,188928
12218,188936
12219,188946
12220,188947
12221,188948
12222,188949
12223,188950
12224,188980
12225,188982
12226,188988
12227,188990
12228,188992
12229,188993
12230,188994
12231,188997
12232,188998
12233,189009
12234,189018
12235,189022
12236,189034
12237,189045
12238,189059
12239,189062
12240,189075
12241,189086
12242,189087
12243,189107
12244,189113
12245,189144
12246,189148
12247,189199
12248,189201
12249,189202
12250,189207
12251,189213
12252,189214
12253,189224
12254,189230
12255,189251
12256,189252
12257,189255
12258,189256
12259,189257
12260,189260
12261,189261
12262,189262
12263,189272
12264,189282
12265,189284
12266,189294
12267,189304
12268,189314
12269,189317
12270,189333
12271,189337
12272,189347
12273,189355
12274,189357
12275,189366
12276,189374
12277,189379
12278,189388
12279,189397
12280,189418
12281,189453
12282,189458
12283,189460
12284,189481
12285,189482
12286,189483
12287,189490
12288,189491
12289,189492
12290,189511
12291,189512
12292,189518
12293,189519
12294,189531
12295,189541
12296,189550
12297,189551
12298,189559
12299,189564
12300,189573
12301,189585
12302,189587
12303,189605
12304,189612
12305,189633
12306,189640
12307,189641
12308,189643
12309,189650
12310,189652
12311,189656
12312,189661
12313,189663
12314,189684
12315,189688
12316,189711
12317,189729
12318,189747
12319,189761
12320,189773
12321,189774
12322,189779
12323,189780
12324,189796
12325,189799
12326,189800
12327,189807
12328,189808
12329,189826
12330,189836
12331,189843
12332,189845
12333,189852
12334,189853
12335,189855
12336,189866
12337,189886
12338,189888
12339,189902
12340,189907
12341,189910
12342,189922
12343,189924
12344,189933
12345,189935
12346,189939
12347,189951
12348,189965
12349,189966
12350,189977
12351,189989
12352,189990
12353,190002
12354,190006
12355,190008
12356,190009
12357,190021
12358,190058
12359,190061
12360,190069
12361,190072
12362,190078
12363,190109
12364,190112
12365,190117
12366,190132
12367,190133
12368,190153
12369,190164
12370,190167
12371,190169
12372,190179
12373,190184
12374,190188
12375,190199
12376,190200
12377,190201
12378,190227
12379,190229
12380,190245
12381,190272
12382,190274
12383,190281
12384,190282
12385,190290
12386,190299
12387,190301
12388,190304
12389,190306
12390,190311
12391,190341
12392,190354
12393,190364
12394,190368
12395,190375
12396,190383
12397,190384
12398,190387
12399,190388
12400,190392
12401,190394
12402,190405
12403,190406
12404,190412
12405,190413
12406,190431
12407,190452
12408,190454
12409,190461
12410,190475
12411,190489
12412,190507
12413,190513
12414,190515
12415,190516
12416,190522
12417,190523
12418,190526
12419,190533
12420,190537
12421,190542
12422,190545
12423,190548
12424,190555
12425,190561
12426,190562
12427,190566
12428,190581
12429,190590
12430,190591
12431,190593
12432,190612
12433,190617
12434,190618
12435,190619
12436,190643
12437,190647
12438,190663
12439,190664
12440,190678
12441,190691
12442,190697
12443,190698
12444,190701
12445,190702
12446,190713
12447,190739
12448,190744
12449,190756
12450,190767
12451,190777
12452,190808
12453,190825
12454,190830
12455,190844
12456,190855
12457,190860
12458,190861
12459,190865
12460,190884
12461,190886
12462,190887
12463,190893
12464,190899
12465,190900
12466,190901
12467,190903
12468,190909
12469,190911
12470,190916
12471,190922
12472,190926
12473,190927
12474,190929
12475,190931
12476,190948
12477,190954
12478,190957
12479,190965
12480,190978
12481,190986
12482,190990
12483,190993
12484,190998
12485,190999
12486,191028
12487,191033
12488,191042
12489,191076
12490,191114
12491,191137
12492,191138
12493,191140
12494,191141
12495,191143
12496,191145
12497,191161
12498,191167
12499,191192
12500,191199
12501,191200
12502,191205
12503,191206
12504,191214
12505,191217
12506,191222
12507,191224
12508,191232
12509,191238
12510,191243
12511,191247
12512,191250
12513,191266
12514,191278
12515,191279
12516,191282
12517,191287
12518,191290
12519,191291
12520,191296
12521,191301
12522,191304
12523,191305
12524,191306
12525,191324
12526,191359
12527,191360
12528,191362
12529,191371
12530,191379
12531,191394
12532,191413
12533,191430
12534,191435
12535,191449
12536,191452
12537,191464
12538,191465
12539,191466
12540,191469
12541,191490
12542,191494
12543,191498
12544,191506
12545,191508
12546,191509
12547,191515
12548,191524
12549,191548
12550,191562
12551,191568
12552,191596
12553,191609
12554,191619
12555,191624
12556,191628
12557,191630
12558,191648
12559,191649
12560,191654
12561,191655
12562,191659
12563,191674
12564,191675
12565,191680
12566,191681
12567,191684
12568,191686
12569,191721
12570,191722
12571,191726
12572,191727
12573,191732
12574,191735
12575,191738
12576,191745
12577,191746
12578,191751
12579,191761
12580,191772
12581,191785
12582,191794
12583,191799
12584,191806
12585,191807
12586,191809
12587,191824
12588,191826
12589,191834
12590,191837
12591,191841
12592,191845
12593,191847
12594,191850
12595,191869
12596,191873
12597,191876
12598,191878
12599,191880
12600,191881
12601,191883
12602,191898
12603,191907
12604,191910
12605,191918
12606,191920
12607,191923
12608,191942
12609,191943
12610,191951
12611,191952
12612,191958
12613,191963
12614,191971
12615,191992
12616,192000
12617,192001
12618,192008
12619,192018
12620,192029
12621,192030
12622,192031
12623,192043
12624,192045
12625,192052
12626,192056
12627,192071
12628,192082
12629,192088
12630,192103
12631,192105
12632,192119
12633,192144
12634,192151
12635,192158
12636,192163
12637,192172
12638,192176
12639,192177
12640,192212
12641,192221
12642,192223
12643,192224
12644,192238
12645,192239
12646,192252
12647,192259
12648,192268
12649,192274
12650,192276
12651,192277
12652,192289
12653,192296
12654,192308
12655,192309
12656,192315
12657,192322
12658,192324
12659,192343
12660,192345
12661,192367
12662,192375
12663,192382
12664,192389
12665,192390
12666,192391
12667,192423
12668,192427
12669,192431
12670,192433
12671,192451
12672,192453
12673,192455
12674,192468
12675,192469
12676,192474
12677,192481
12678,192482
12679,192483
12680,192486
12681,192490
12682,192491
12683,192494
12684,192507
12685,192508
12686,192509
12687,192525
12688,192526
12689,192528
12690,192535
12691,192545
12692,192548
12693,192572
12694,192594
12695,192607
12696,192625
12697,192626
12698,192631
12699,192632
12700,192636
12701,192637
12702,192655
12703,192657
12704,192674
12705,192675
12706,192680
12707,192682
12708,192686
12709,192698
12710,192703
12711,192705
12712,192717
12713,192720
12714,192721
12715,192722
12716,192728
12717,192734
12718,192739
12719,192740
12720,192752
12721,192761
12722,192770
12723,192780
12724,192782
12725,192783
12726,192789
12727,192796
12728,192800
12729,192802
12730,192811
12731,192812
12732,192815
12733,192838
12734,192861
12735,192868
12736,192872
12737,192876
12738,192877
12739,192897
12740,192898
12741,192903
12742,192904
12743,192905
12744,192911
12745,192920
12746,192921
12747,192922
12748,192942
12749,192946
12750,192963
12751,192978
12752,192979
12753,192981
12754,192991
12755,192995
12756,192998
12757,193019
12758,193027
12759,193028
12760,193032
12761,193036
12762,193044
12763,193046
12764,193049
12765,193050
12766,193054
12767,193057
12768,193060
12769,193075
12770,193088
12771,193091
12772,193112
12773,193122
12774,193123
12775,193128
12776,193133
12777,193143
12778,193150
12779,193151
12780,193160
12781,193180
12782,193198
12783,193204
12784,193207
12785,193210
12786,193225
12787,193232
12788,193248
12789,193249
12790,193262
12791,193270
12792,193273
12793,193275
12794,193286
12795,193289
12796,193290
12797,193311
12798,193321
12799,193322
12800,193340
12801,193349
12802,193368
12803,193369
12804,193375
12805,193385
12806,193389
12807,193394
12808,193396
12809,193398
12810,193402
12811,193409
12812,193421
12813,193426
12814,193430
12815,193436
12816,193437
12817,193440
12818,193441
12819,193449
12820,193462
12821,193464
12822,193468
12823,193474
12824,193475
12825,193479
12826,193484
12827,193488
12828,193496
12829,193507
12830,193510
12831,193512
12832,193514
12833,193515
12834,193516
12835,193520
12836,193522
12837,193541
12838,193545
12839,193549
12840,193554
12841,193558
12842,193568
12843,193569
12844,193579
12845,193587
12846,193589
12847,193613
12848,193642
12849,193643
12850,193647
12851,193648
12852,193663
12853,193664
12854,193665
12855,193672
12856,193675
12857,193686
12858,193692
12859,193706
12860,193725
12861,193726
12862,193727
12863,193733
12864,193738
12865,193739
12866,193745
12867,193759
12868,193767
12869,193774
12870,193776
12871,193777
12872,193787
12873,193789
12874,193793
12875,193805
12876,193808
12877,193816
12878,193817
12879,193821
12880,193831
12881,193832
12882,193874
12883,193879
12884,193882
12885,193910
12886,193915
12887,193916
12888,193921
12889,193924
12890,193926
12891,193927
12892,193949
12893,193954
12894,193966
12895,193970
12896,193971
12897,193975
12898,193980
12899,193982
12900,193983
12901,193987
12902,193997
12903,194000
12904,194013
12905,194014
12906,194026
12907,194039
12908,194042
12909,194054
12910,194057
12911,194058
12912,194068
12913,194071
12914,194073
12915,194075
12916,194093
12917,194098
12918,194105
12919,194106
12920,194110
12921,194128
12922,194137
12923,194149
12924,194150
12925,194155
12926,194157
12927,194158
12928,194164
12929,194165
12930,194166
12931,194170
12932,194171
12933,194177
12934,194187
12935,194188
12936,194213
12937,194229
12938,194230
12939,194241
12940,194243
12941,194244
12942,194276
12943,194279
12944,194280
12945,194281
12946,194291
12947,194293
12948,194306
12949,194307
12950,194308
12951,194310
12952,194314
12953,194326
12954,194330
12955,194338
12956,194366
12957,194370
12958,194371
12959,194379
12960,194382
12961,194383
12962,194395
12963,194402
12964,194406
12965,194408
12966,194413
12967,194414
12968,194419
12969,194423
12970,194424
12971,194429
12972,194436
12973,194468
12974,194469
12975,194478
12976,194480
12977,194484
12978,194505
12979,194514
12980,194516
12981,194523
12982,194526
12983,194533
12984,194534
12985,194536
12986,194548
12987,194552
12988,194558
12989,194561
12990,194563
12991,194569
12992,194581
12993,194586
12994,194590
12995,194598
12996,194600
12997,194603
12998,194604
12999,194605
13000,194607
13001,194610
13002,194620
13003,194627
13004,194650
13005,194652
13006,194659
13007,194660
13008,194662
13009,194665
13010,194675
13011,194677
13012,194679
13013,194691
13014,194696
13015,194713
13016,194716
13017,194717
13018,194725
13019,194732
13020,194737
13021,194738
13022,194769
13023,194791
13024,194802
13025,194806
13026,194810
13027,194812
13028,194813
13029,194816
13030,194827
13031,194844
13032,194856
13033,194860
13034,194866
13035,194867
13036,194877
13037,194879
13038,194880
13039,194881
13040,194887
13041,194900
13042,194906
13043,194907
13044,194908
13045,194914
13046,194934
13047,194955
13048,194956
13049,194965
13050,194966
13051,194980
13052,194985
13053,194986
13054,194995
13055,194999
13056,195000
13057,195010
13058,195013
13059,195044
13060,195048
13061,195050
13062,195051
13063,195055
13064,195070
13065,195074
13066,195075
13067,195077
13068,195081
13069,195088
13070,195089
13071,195091
13072,195096
13073,195100
13074,195103
13075,195116
